Time,AAPL,MSFT,IBM,GOOGL,AMZN
1344927600,90.2414,30.13,198.29,337.7702,233.19
1345014000,90.1185,30.2,198.4,337.2044,237.42
1345100400,90.9057,30.78,200.84,339.8968,241.55
1345186800,92.5871,30.9,201.22,342.0538,241.17
1345446000,95.0214,30.74,200.5,341.2456,240.35
1345532400,93.7231,30.8,198.65,338.1996,239.45
1345618800,95.5528,30.54,197.25,342.074,243.1
1345705200,94.6614,30.255,195.7,341.8821,241.198
1345791600,94.746,30.56,197.77,342.8065,245.74
1346050800,96.5257,30.69,195.69,338.0531,243.92
1346137200,96.4,30.63,194.87,342.1094,246.11
1346223600,96.2094,30.65,195.08,347.5447,247.12
1346310000,94.8383,30.32,193.37,344.3472,246.22
1346396400,95.0343,30.82,194.85,346.0697,248.27
1346742000,96.4243,30.385,194.54,344.0239,247.88
1346828400,95.7471,30.39,195.04,343.8622,246.22
1346914800,96.61,31.345,199.1,353.2983,251.38
1347001200,97.2057,30.95,199.5,356.7081,259.14
1347260400,94.6771,30.72,200.95,353.9904,257.09
1347346800,94.37,30.79,203.27,349.6562,255.67
1347433200,95.6843,30.78,203.77,348.9945,255.63
1347519600,97.5685,30.935,206.36,356.6525,260.24
1347606000,98.7543,31.21,206.81,358.4912,261.27
1347865200,99.9687,31.21,207.15,358.6428,258.0
1347951600,100.2728,31.175,207.07,362.8355,258.75
1348038000,100.3,31.052,206.43,367.4929,261.68
1348124400,99.8143,31.45,206.18,367.8044,260.81
1348210800,100.0135,31.19,205.98,370.7713,257.47
1348470000,98.6843,30.78,205.29,378.5455,254.805
1348556400,96.22,30.39,204.98,378.4344,252.46
1348642800,95.0257,30.165,204.0,380.6065,249.67
1348729200,97.3314,30.16,205.91,382.1421,256.59
1348815600,95.3007,29.76,207.45,381.1318,254.32
1349074800,94.1985,29.49,210.47,384.8093,252.01
1349161200,94.4728,29.66,209.84,382.3896,250.6
1349247600,95.9214,29.86,210.51,385.173,255.92
1349334000,95.2571,30.03,210.39,387.9765,260.47
1349420400,93.2271,29.85,210.59,387.7745,258.51
1349679600,91.1671,29.78,209.82,382.819,259.06
1349766000,90.8357,29.28,207.99,375.8733,250.96
1349852400,91.5585,28.98,205.82,376.1107,244.99
1349938800,89.7285,28.95,205.76,379.6063,244.22
1350025200,89.9591,29.2,207.8,376.2067,242.36
1350284400,90.68,29.51,208.93,374.3023,244.18
1350370800,92.8275,29.49,211.0,376.1814,243.94
1350457200,92.0876,29.59,200.63,381.6319,247.49
1350543600,90.3771,29.495,194.96,351.0757,244.85
1350630000,87.12,28.64,193.36,344.4027,240.0
1350889200,90.5757,28.0,194.4,342.8267,233.78
1350975600,87.6222,28.047,191.25,343.6753,234.31
1351062000,88.1185,27.9019,190.72,342.1358,228.49
1351148400,87.0768,27.88,191.6,342.367,222.92
1351234800,86.2857,28.21,193.27,341.0486,238.24
1351666800,85.0457,28.54,194.53,343.6489,232.8931
1351753200,85.22,29.515,197.15,347.3326,232.14
1351839600,82.4,29.4998,193.43,347.4983,232.4224
1352102400,83.5173,29.63,194.14,344.9938,234.33
1352188800,83.2642,29.86,195.07,344.3674,237.56
1352275200,79.7145,29.08,191.16,336.9923,232.0608
1352361600,76.8214,28.81,190.1,329.501,227.35
1352448000,78.1514,28.83,189.64,334.9262,226.31
1352707200,77.5471,28.22,189.25,336.376,226.47
1352793600,77.5568,27.0895,188.32,332.9174,226.6
1352880000,76.6971,26.84,185.51,329.6323,222.95
1352966400,75.0885,26.6607,185.85,326.9601,220.599
1353052800,75.3825,26.5209,186.94,326.9197,225.23
1353312000,80.8185,26.7277,190.35,337.5429,229.71
1353398400,80.1305,26.71,189.2,338.4319,233.78
1353484800,80.2428,26.95,190.29,336.3608,238.03
1353657600,81.6428,27.7,193.49,337.4216,239.88
1353916800,84.2185,27.385,192.88,333.9766,243.62
1354003200,83.54,27.08,191.23,338.8057,243.4017
1354089600,83.2771,27.36,191.98,345.3524,247.11
1354176000,84.1943,26.95,191.53,349.5047,251.27
1354262400,83.6114,26.615,190.07,352.778,252.05
1354521600,83.7414,26.4294,189.48,351.202,250.3291
1354608000,82.2636,26.37,189.36,349.0703,252.4881
1354694400,76.9703,26.67,188.65,347.4488,253.96
1354780800,78.1778,26.725,189.7,349.1208,253.37
1354867200,76.1785,26.455,191.95,345.6252,253.2681
1355126400,75.6887,26.94,192.62,346.2364,247.77
1355212800,77.3411,27.32,194.2,352.0254,250.69
1355299200,77.0,27.24,192.95,352.3689,251.76
1355385600,75.67,27.11,191.99,354.9653,251.25
1355472000,72.8277,26.81,191.76,354.5931,249.19
1355731200,74.1185,27.095,193.62,364.0983,253.86
1355817600,76.2714,27.56,195.69,364.2448,260.4
1355904000,75.1871,27.31,195.08,363.7599,257.99
1355990400,74.5329,27.68,194.77,364.8965,261.5
1356076800,74.19,27.45,193.42,361.4968,256.92
1356336000,74.3097,27.06,192.4,358.4003,258.62
1356508800,73.2856,26.86,191.95,358.0821,248.6314
1356595200,73.58,26.96,192.71,356.7788,248.31
1356681600,72.7984,26.55,189.83,353.6065,245.18
1356940800,76.0247,26.7097,191.55,357.3294,250.87
1357113600,78.4328,27.62,196.35,365.346,257.31
1357200000,77.4422,27.25,195.27,365.5582,258.48
1357286400,75.2857,26.74,193.99,372.7818,259.15
1357545600,74.8428,26.69,193.14,371.1552,268.4592
1357632000,75.0443,26.55,192.87,370.4228,266.38
1357718400,73.8714,26.7,192.32,372.8565,266.35
1357804800,74.7871,26.46,192.88,374.5548,265.34
1357891200,74.3285,26.83,194.45,373.8022,267.94
1358150400,71.6785,26.89,192.62,365.346,272.73
1358236800,69.4171,27.21,192.5,366.1947,271.9
1358323200,72.2985,27.04,192.59,361.2746,268.93
1358409600,71.8114,27.25,193.65,359.3197,270.48
1358496000,71.4285,27.25,194.47,355.8796,272.12
1358841600,72.11,27.15,196.08,355.0512,270.19
1358928000,73.4293,27.61,204.72,374.5649,268.11
1359014400,64.3571,27.63,204.42,380.7934,273.62
1359100800,62.84,27.88,204.97,380.7126,283.99
1359360000,64.2614,27.911,204.93,379.2274,276.04
1359446400,65.4671,28.01,203.9,380.7176,260.35
1359532800,65.2614,27.85,203.52,380.7934,272.764
1359619200,65.07,27.45,203.07,381.7329,265.5
1359705600,64.8028,27.93,205.18,391.7904,265.0
1359964800,63.188,27.44,203.79,383.4151,259.98
1360051200,65.4063,27.495,202.79,386.8097,266.89
1360137600,65.3357,27.34,201.02,389.0474,262.22
1360224000,66.8886,27.283,199.74,390.9569,260.23
1360310400,67.8543,27.55,201.68,396.7257,261.95
1360569600,68.5614,27.86,200.16,395.2355,257.21
1360656000,66.8428,27.88,200.04,394.3666,258.7
1360742400,66.7157,28.03,200.09,395.4577,269.47
1360828800,66.6557,28.04,199.65,397.9633,269.24
1360915200,65.7371,28.01,200.98,400.5243,265.09
1361260800,65.7128,28.045,200.32,407.5762,269.75
1361347200,64.1214,27.87,199.31,400.3071,266.41
1361433600,63.7228,27.49,198.33,401.8579,265.94
1361520000,64.4014,27.76,201.09,403.9694,265.42
1361779200,63.2571,27.37,197.51,399.4534,259.87
1361865600,64.1386,27.37,199.14,399.1301,259.36
1361952000,63.51,27.81,202.33,404.0048,263.25
1362038400,63.0571,27.8,200.83,404.7221,264.27
1362124800,61.4957,27.95,202.91,407.2428,265.74
1362384000,60.0071,28.15,205.19,414.9786,273.11
1362470400,61.592,28.35,206.53,423.6165,275.59
1362556800,60.8088,28.09,208.38,419.9674,273.79
1362643200,61.5117,28.14,209.42,420.5816,273.88
1362729600,61.6743,28.0,210.38,420.0381,274.19
1362985200,62.5528,27.87,210.08,421.7051,271.24
1363071600,61.2043,27.91,210.55,418.063,274.13
1363158000,61.1928,27.915,212.06,416.9011,275.1
1363244400,61.7857,28.135,215.8,414.9967,265.74
1363330800,63.38,28.035,214.92,411.3405,261.82
1363590000,65.1028,28.1,213.21,408.051,257.89
1363676400,64.9271,28.18,213.44,409.8342,256.41
1363762800,64.5828,28.315,215.06,411.5456,257.278
1363849200,64.6757,28.11,212.26,409.8039,253.39
1363935600,65.9871,28.25,212.08,409.324,257.75
1364194800,66.2257,28.16,210.74,408.9855,256.02
1364281200,65.8766,28.155,212.36,410.3898,260.31
1364367600,64.5828,28.37,210.89,405.4596,265.3
1364454000,63.2371,28.605,213.3,401.18,266.49
1364799600,61.2728,28.61,212.38,404.717,261.61
1364886000,61.3988,28.8,214.36,410.703,263.322
1364972400,61.7128,28.56,212.66,407.2488,259.03
1365058800,61.1028,28.595,211.31,401.6256,259.08
1365145200,60.4571,28.7,209.41,395.5537,255.48
1365404400,60.8871,28.59,209.32,391.4115,258.95
1365490800,60.9971,29.61,209.22,392.8259,261.14
1365577200,62.2414,30.28,212.0,399.1554,264.77
1365663600,62.0471,28.935,212.92,399.2615,269.85
1365750000,61.4,28.79,211.38,399.0897,272.87
1366009200,59.9786,28.69,209.26,394.988,267.72
1366095600,60.8914,28.97,212.0,400.7668,272.34
1366182000,57.5428,28.825,209.67,395.3062,267.4
1366268400,56.0071,28.79,207.15,386.8976,259.42
1366354800,55.79,29.765,190.0,404.0503,260.32
1366614000,56.9528,30.83,187.83,404.1735,263.55
1366700400,58.0186,30.6,191.61,408.1066,268.9
1366786800,57.9231,31.76,191.71,410.9121,268.78
1366873200,58.34,31.94,193.95,408.7127,274.7
1366959600,59.6007,31.79,194.31,404.8332,254.81
1367218800,61.4457,32.61,199.15,413.744,249.74
1367305200,63.2543,33.1,202.54,416.5273,253.81
1367391600,62.7557,32.72,199.63,414.436,248.23
1367478000,63.6457,33.16,202.39,419.0733,252.55
1367564400,64.2828,33.49,204.51,427.2111,258.05
1367823600,65.8157,33.75,202.78,435.2076,255.72
1367910000,65.5226,33.31,203.63,433.0254,257.73
1367996400,66.2628,32.99,204.82,441.3097,258.68
1368082800,65.2528,32.66,203.24,440.2237,260.16
1368169200,64.71,32.69,204.47,444.6437,263.63
1368428400,64.9628,33.03,202.47,443.2798,264.51
1368514800,63.4086,33.53,203.21,448.114,268.33
1368601200,61.2643,33.845,203.32,462.6572,266.56
1368687600,62.0826,34.08,204.69,456.5853,264.12
1368774000,61.8943,34.87,208.44,459.2676,269.9
1369033200,63.2757,35.08,207.6,458.9393,267.63
1369119600,62.8086,34.85,208.65,458.1513,268.86
1369206000,63.0506,34.61,206.99,449.286,262.96
1369292400,63.1628,34.15,206.16,445.9369,261.8
1369378800,63.5928,34.269,205.72,441.1531,261.74
1369724400,63.0627,35.02,207.78,445.169,267.29
1369810800,63.5643,34.88,207.92,438.6224,265.53
1369897200,64.5114,35.03,209.36,439.86,266.83
1369983600,64.2478,34.9,208.02,440.0913,269.2
1370242800,64.3886,35.59,208.95,438.2789,266.88
1370329200,64.1871,34.99,206.19,433.97,265.7
1370415600,63.5871,34.78,202.74,434.2731,267.17
1370502000,62.6371,34.96,203.8,436.7685,267.83
1370588400,63.1158,35.67,206.35,444.3911,276.87
1370847600,62.6986,35.47,205.02,449.6901,281.07
1370934000,62.5143,34.84,203.98,444.4315,274.78
1371020400,61.7414,35.0,201.2,440.4762,271.67
1371106800,62.2807,34.715,203.77,443.0121,275.79
1371193200,61.4357,34.4,202.2,442.022,273.99
1371452400,61.7143,35.0,203.04,447.6847,278.06
1371538800,61.6814,34.98,204.87,454.9436,281.76
1371625200,60.4286,34.59,201.94,454.9739,278.16
1371711600,59.5483,33.49,197.35,446.9219,273.44
1371798000,59.0714,33.265,195.46,444.9973,273.36
1372057200,57.5057,33.715,193.54,439.37,270.61
1372143600,57.5186,33.67,194.98,437.5565,272.088
1372230000,56.8671,34.35,194.86,441.3198,277.57
1372316400,56.2543,34.62,195.65,443.0474,277.55
1372402800,56.6471,34.545,191.11,444.7144,277.69
1372662000,58.46,34.36,191.28,448.5081,282.1
1372748400,59.7843,33.94,191.5,445.6944,283.73
1372834800,60.1143,34.01,193.25,447.7756,284.03
1373007600,59.6314,34.21,194.93,451.3419,285.88
1373266800,59.2928,34.325,194.98,457.2016,290.59
1373353200,60.3357,34.35,191.3,457.2774,291.53
1373439600,60.1043,34.7,192.25,457.6562,292.33
1373526000,61.0411,35.685,192.8,464.8545,299.66
1373612400,60.93,35.67,192.07,466.2487,307.55
1373871600,61.0628,36.17,194.0,467.1024,306.57
1373958000,61.4564,36.27,193.85,464.5353,306.87
1374044400,61.4728,35.74,194.55,464.0008,308.69
1374130800,61.6797,35.44,197.99,460.0254,304.11
1374217200,60.7071,31.4,193.54,452.9119,305.23
1374476400,60.9014,32.01,194.09,460.0355,303.48
1374562800,59.8557,31.82,194.98,456.55,301.06
1374649200,62.93,31.96,196.61,456.0953,298.94
1374735600,62.6428,31.39,197.22,448.4171,303.4
1374822000,62.9986,31.62,197.35,447.23,312.01
1375081200,63.97,31.54,196.21,445.6742,306.1
1375167600,64.76,31.85,196.01,450.0437,302.41
1375254000,64.6471,31.84,195.04,448.4424,301.22
1375340400,65.2394,31.67,195.81,456.7621,305.57
1375426800,66.0771,31.89,195.16,457.9492,304.21
1375686000,67.0643,31.7,195.5,457.1561,300.99
1375772400,66.4643,31.58,190.99,452.8978,300.75
1375858800,66.4257,32.063,188.56,449.9073,296.91
1375945200,65.8586,32.89,187.93,450.9226,295.74
1376031600,64.9214,32.7,187.82,449.7861,297.26
1376290800,66.7657,32.87,189.09,447.3109,296.69
1376377200,69.9386,32.23,188.42,445.1589,293.97
1376463600,71.2143,32.35,187.53,439.3801,291.34
1376550000,71.13,31.79,185.79,434.2529,286.47
1376636400,71.7614,31.8,185.34,432.8627,284.82
1376895600,72.5343,31.393,184.23,437.2787,285.57
1376982000,71.5814,31.62,184.56,437.1625,287.09
1377068400,71.7657,31.61,184.86,439.1376,284.57
1377154800,71.8514,32.39,185.19,441.3502,289.73
1377241200,71.5743,34.75,185.42,439.5821,290.01
1377500400,71.8528,34.15,184.74,437.6525,286.21
1377586800,69.7986,33.26,182.74,429.4489,280.93
1377673200,70.128,33.02,182.16,428.6407,281.58
1377759600,70.2428,33.55,182.64,432.1161,283.98
1377846000,69.6023,33.4,182.27,427.8072,280.98
1378191600,69.7971,31.88,183.96,434.6166,288.8
1378278000,71.2416,31.195,183.13,440.3015,293.64
1378364400,70.7528,31.235,184.15,444.3052,294.1
1378450800,71.1743,31.152,183.03,444.3154,295.86
1378710000,72.31,31.655,184.98,448.5959,299.71
1378796400,70.6628,32.39,186.6,448.9071,300.36
1378882800,66.8157,32.74,190.7,452.7058,299.64
1378969200,67.5271,32.69,190.73,451.1267,298.86
1379055600,66.4143,33.03,192.17,449.1082,297.92
1379314800,64.3028,32.801,193.15,448.4474,296.06
1379401200,65.0457,32.93,192.16,447.6139,304.17
1379487600,66.3828,33.32,194.42,456.3075,312.034
1379574000,67.4714,33.64,193.39,453.8171,312.06
1379660400,66.7728,32.791,190.02,456.2014,316.34
1379919600,70.0914,32.74,190.99,447.811,311.49
1380006000,69.8714,32.455,189.97,447.9827,314.13
1380092400,68.79,32.505,189.47,443.1283,312.65
1380178800,69.46,32.77,190.22,443.6031,318.12
1380265200,68.9643,33.27,186.92,442.7039,316.01
1380524400,68.1071,33.28,185.18,442.4615,312.64
1380610800,69.7086,33.58,186.38,448.0655,320.95
1380697200,69.9371,33.92,184.96,448.5636,320.51
1380783600,69.0586,33.86,183.86,442.5524,314.76
1380870000,69.0043,33.88,184.1,440.6632,319.04
1381129200,69.6786,33.3,182.01,437.3241,310.03
1381215600,68.7057,33.01,178.72,431.227,303.23
1381302000,69.5126,33.07,181.32,432.3333,298.23
1381388400,69.9483,33.76,184.77,438.587,305.174
1381474800,70.4017,34.13,186.16,440.4813,310.889
1381734000,70.8628,34.45,186.97,442.5625,310.7
1381820400,71.24,34.49,184.66,445.5429,306.4
1381906800,71.5877,34.64,186.73,453.6348,310.49
1381993200,72.0714,34.92,174.83,448.9698,310.77
1382079600,72.6985,34.96,173.78,510.9076,328.931
1382338800,74.4803,34.99,172.86,506.8119,326.44
1382425200,74.2668,34.58,174.97,508.6809,332.54
1382511600,74.9943,33.76,175.77,521.01,326.756
1382598000,75.9871,33.72,177.8,518.0514,332.21
1382684400,75.1368,35.73,176.85,512.8231,363.39
1382943600,75.6965,35.57,177.35,512.7221,358.16
1383030000,73.8111,35.52,182.12,523.4514,362.7
1383116400,74.9851,35.54,180.15,520.5114,361.08
1383202800,74.6717,35.405,179.21,520.5922,364.03
1383289200,74.29,35.525,179.23,518.804,359.002
1383552000,75.25,35.94,180.27,518.3322,358.74
1383638400,75.0641,36.64,177.85,516.0156,358.892
1383724800,74.4171,38.18,179.19,516.6369,356.18
1383811200,73.2131,37.5,180.0,509.1608,343.56
1383897600,74.3657,37.78,179.99,513.2424,350.31
1384156800,74.1497,37.59,182.88,510.4944,354.378
1384243200,74.2871,37.36,183.07,511.0955,349.53
1384329600,74.3763,38.155,183.55,521.547,356.22
1384416000,75.4514,38.021,182.21,522.9412,367.396
1384502400,74.9987,37.841,183.19,522.0976,369.17
1384761600,74.0898,37.2,184.47,521.0822,366.18
1384848000,74.2214,36.74,185.25,517.8766,364.94
1384934400,73.5714,37.08,185.19,516.4147,362.57
1385020800,74.448,37.4,184.13,522.3552,368.92
1385107200,74.2571,37.57,181.3,521.254,372.31
1385366400,74.82,37.64,178.94,528.3462,376.64
1385452800,76.2,37.35,177.31,534.6504,381.37
1385539200,77.9943,37.6,178.97,537.0246,386.71
1385712000,79.4385,38.13,179.68,535.2465,393.62
1385971200,78.7471,38.45,177.48,532.6652,392.3
1386057600,80.9031,38.31,176.08,532.0489,384.66
1386144000,80.7143,38.94,175.74,534.5342,385.96
1386230400,81.1287,38.0,176.08,534.1099,384.49
1386316800,80.0028,38.36,177.67,540.4394,386.95
1386576000,80.9185,38.705,177.46,544.6169,384.89
1386662400,80.7928,38.11,177.12,547.9105,387.78
1386748800,80.1943,37.61,175.2,544.1875,382.19
1386835200,80.0771,37.22,173.37,540.4848,381.25
1386921600,79.2043,36.69,172.8,535.8527,384.24
1387180800,79.6428,36.885,177.85,542.0104,388.97
1387267200,79.2843,36.52,175.76,540.4343,387.65
1387353600,78.6814,36.58,178.7,547.9559,395.96
1387440000,77.78,36.25,180.22,548.6985,395.19
1387526400,78.4314,36.8,180.02,555.9726,402.2
1387785600,81.4414,36.62,182.23,563.2871,402.92
1387872000,81.0957,37.08,183.22,561.6403,399.2
1388044800,80.5571,37.44,185.35,564.4792,404.39
1388131200,80.0128,37.29,185.08,564.9541,398.08
1388390400,79.2171,37.29,186.41,560.4381,393.37
1388476800,80.1457,37.41,187.57,566.1209,398.79
1388649600,79.0185,37.16,185.53,562.2869,397.97
1388736000,77.2828,36.91,186.64,558.1851,396.44
1388995200,77.7043,36.13,186.0,564.4085,393.63
1389081600,77.1482,36.41,189.71,575.2881,398.03
1389168000,77.6371,35.76,187.97,576.4865,401.92
1389254400,76.6455,35.53,187.38,570.935,401.01
1389340800,76.1343,36.04,187.26,570.9047,397.66
1389600000,76.5328,34.98,184.16,567.2676,390.98
1389686400,78.0557,35.78,185.92,580.6135,397.54
1389772800,79.6228,36.76,187.74,580.2195,395.87
1389859200,79.1785,36.89,188.76,584.0586,395.8
1389945600,77.2385,36.38,190.09,581.1844,399.61
1390291200,78.4385,36.17,188.43,587.8371,407.05
1390377600,78.7871,35.93,182.25,588.5039,404.54
1390464000,79.4543,36.055,182.73,586.0186,399.87
1390550400,78.01,36.805,179.64,567.697,387.6
1390809600,78.6428,36.03,177.9,556.2807,386.28
1390896000,72.3571,36.27,176.85,567.2828,394.43
1390982400,71.5357,36.66,176.4,559.155,384.2
1391068800,71.3974,36.86,177.36,573.5385,403.01
1391155200,71.5143,37.84,176.68,596.561,358.69
1391414400,71.6471,36.48,172.9,572.5464,346.15
1391500800,72.6843,36.35,172.84,574.9357,347.95
1391587200,73.2271,35.82,174.24,577.4816,346.45
1391673600,73.2157,36.18,174.67,585.9479,354.59
1391760000,74.24,36.56,177.25,594.7778,361.08
1392019200,75.57,36.8,177.14,592.4996,360.87
1392105600,76.5657,37.175,179.7,601.2134,361.79
1392192000,76.56,37.47,180.24,599.4504,349.25
1392278400,77.7757,37.61,181.84,606.1234,357.2
1392364800,77.7128,37.62,183.69,607.5883,357.35
1392710400,77.9985,37.42,183.19,611.6699,353.65
1392796800,76.7671,37.51,182.95,607.3559,347.38
1392883200,75.8785,37.75,184.26,608.25,349.8
1392969600,75.0357,37.98,182.79,608.0884,346.76
1393228800,75.3643,37.69,183.45,612.4932,351.78
1393315200,74.58,37.54,183.23,616.2768,358.32
1393401600,73.9071,37.47,184.06,616.3627,359.8
1393488000,75.3814,37.86,185.27,615.8777,360.13
1393574400,75.1771,38.31,185.17,614.0794,362.1
1393833600,75.3943,37.78,184.26,607.5327,359.78
1393920000,75.8914,38.41,186.44,613.7056,363.9
1394006400,76.0514,38.11,187.14,615.3978,372.37
1394092800,75.8214,38.15,187.64,616.0798,372.16
1394179200,75.7771,37.9,187.68,613.645,372.06
1394434800,75.8457,37.82,186.39,612.0184,370.53
1394521200,76.5843,38.02,186.76,606.1688,368.82
1394607600,76.6585,38.27,186.22,609.8614,370.64
1394694000,75.8071,37.89,183.9,600.6476,371.51
1394780400,74.9557,37.7,182.21,592.4339,373.74
1395039600,75.2485,38.05,185.81,602.1832,375.04
1395126000,75.9143,39.55,186.81,611.8618,378.77
1395212400,75.8943,39.27,184.71,605.795,373.23
1395298800,75.5285,40.33,187.9,604.7393,368.97
1395385200,76.1243,40.16,186.67,597.6066,360.62
1395644400,77.0271,40.5,188.25,584.9224,351.85
1395730800,77.8557,40.34,195.04,585.3215,354.71
1395817200,77.1114,39.79,192.62,571.8089,343.41
1395903600,76.78,39.36,189.83,562.8729,338.47
1395990000,76.6943,40.3,190.45,565.8381,338.29
1396249200,76.6771,40.99,192.49,562.989,336.365
1396335600,77.3785,41.42,194.5,573.2839,342.99
1396422000,77.5071,41.35,193.55,573.39,341.96
1396508400,76.97,41.01,192.69,571.5,333.62
1396594800,75.9743,39.87,191.77,545.25,323.0
1396854000,74.7814,39.8,194.52,540.63,317.76
1396940400,74.7771,39.82,193.29,557.51,327.07
1397026800,75.76,40.47,196.64,567.04,331.805
1397113200,74.7828,39.36,195.68,546.69,317.11
1397199600,74.23,39.209,195.19,537.76,311.73
1397458800,74.5257,39.18,197.77,545.2,315.91
1397545200,73.9942,39.75,197.02,548.7,316.08
1397631600,74.1443,40.4,196.4,563.9,323.68
1397718000,74.9914,40.01,190.01,543.34,324.91
1398063600,75.8814,39.94,192.27,539.37,330.87
1398150000,75.957,39.99,192.15,545.5,329.32
1398236400,74.9643,39.69,191.73,537.51,324.58
1398322800,81.11,39.86,190.22,534.44,337.15
1398409200,81.7057,39.91,189.63,523.1,303.83
1398668400,84.87,40.87,193.14,522.98,296.58
1398754800,84.6185,40.51,195.11,536.33,300.38
1398841200,84.2985,40.4,196.47,534.88,304.13
1398927600,84.4971,40.0,193.53,538.53,307.89
1399014000,84.6543,39.69,191.44,533.87,308.01
1399273200,85.8514,39.43,191.26,535.33,310.05
1399359600,84.9157,39.06,190.03,522.57,297.38
1399446000,84.6185,39.425,189.3,518.0,292.71
1399532400,83.9985,39.64,188.91,520.17,288.32
1399618800,83.6489,39.54,190.08,526.62,292.24
1399878000,84.69,39.97,192.57,538.43,302.86
1399964400,84.8228,40.42,192.19,541.54,304.64
1400050800,84.8385,40.24,188.72,534.41,297.62
1400137200,84.1171,39.6,186.46,529.12,295.19
1400223600,85.3585,39.83,187.06,528.3,297.7
1400482800,86.37,39.75,187.0,538.83,296.755
1400569200,86.3871,39.68,184.89,540.39,301.19
1400655600,86.6157,40.35,186.39,549.7,305.01
1400742000,86.7528,40.1,185.68,555.45,304.91
1400828400,87.7328,40.12,185.94,563.8,312.24
1401174000,89.3757,40.19,184.78,574.87,310.82
1401260400,89.1443,40.01,183.08,570.45,310.16
1401346800,90.7685,40.34,183.76,570.56,313.78
1401433200,90.4285,40.94,184.36,571.65,312.55
1401692400,89.8071,40.79,185.69,564.34,308.84
1401778800,91.0771,40.29,184.37,554.51,307.19
1401865200,92.1171,40.32,184.51,553.76,306.78
1401951600,92.4785,41.21,185.98,564.93,323.57
1402038000,92.2243,41.48,186.37,566.03,329.67
1402297200,93.7,41.27,186.22,570.73,327.5
1402383600,94.25,41.11,184.29,568.3,332.41
1402470000,93.86,40.86,182.25,567.5,335.2
1402556400,92.29,40.58,181.22,559.5,325.91
1402642800,91.28,41.23,182.56,560.35,326.27
1402902000,92.2,41.5,182.35,552.3,327.62
1402988400,92.08,41.68,182.26,550.615,325.62
1403074800,92.18,41.65,183.6,560.66,334.38
1403161200,91.86,41.51,182.82,564.99,327.0
1403247600,90.91,41.68,181.55,566.52,324.2
1403506800,90.83,41.99,182.14,574.29,327.24
1403593200,90.28,41.745,180.88,572.54,324.16
1403679600,90.36,42.03,180.72,585.93,327.44
1403766000,90.9,41.72,180.37,584.77,325.69
1403852400,91.98,42.25,181.71,585.69,324.57
1404111600,92.93,41.7,181.27,584.67,324.78
1404198000,93.52,41.87,186.35,591.49,332.39
1404284400,93.48,41.9,188.39,590.78,332.85
1404370800,94.03,41.8,188.53,593.08,337.492
1404716400,95.968,41.99,188.04,590.76,333.55
1404802800,95.35,41.78,187.22,578.4,323.81
1404889200,95.39,41.67,188.42,583.36,329.97
1404975600,95.035,41.685,187.7,580.04,327.92
1405062000,95.22,42.09,188.0,586.65,346.2
1405321200,96.45,42.14,189.86,594.26,355.32
1405407600,95.32,42.45,188.49,593.06,354.44
1405494000,94.78,44.08,192.36,590.62,355.9
1405580400,93.0899,44.53,192.49,580.82,352.454
1405666800,94.43,44.69,192.5,605.11,358.66
1405926000,93.939,44.835,190.85,598.44,359.76
1406012400,94.72,44.83,194.09,603.57,360.84
1406098800,97.19,44.87,193.63,605.19,358.14
1406185200,97.03,44.4,195.24,603.01,358.61
1406271600,97.671,44.5,194.4,598.08,324.01
1406530800,99.02,43.97,195.78,599.02,320.41
1406617200,98.38,43.885,194.57,593.95,320.0
1406703600,98.15,43.5785,194.0,595.44,322.51
1406790000,95.6,43.16,191.67,579.55,312.99
1406876400,96.13,42.86,189.15,573.6,307.06
1407135600,95.59,43.37,189.64,582.27,313.65
1407222000,95.12,43.08,187.1,573.14,312.32
1407308400,94.96,42.74,185.97,574.49,313.89
1407394800,94.48,43.23,184.3,571.81,311.45
1407481200,94.74,43.2,186.63,577.94,316.8
1407740400,95.99,43.2,187.47,577.25,318.33
1407826800,95.97,43.52,187.34,572.12,319.32
1407913200,97.24,44.08,187.95,584.56,326.28
1407999600,97.5,44.27,187.88,584.65,333.21
1408086000,97.98,44.79,187.38,583.71,333.63
1408345200,99.16,45.11,189.36,592.7,334.53
1408431600,100.53,45.33,190.07,597.11,335.13
1408518000,100.57,44.95,190.1,595.41,335.78
1408604400,100.58,45.22,191.23,592.42,332.91
1408690800,101.32,45.15,190.41,592.54,331.59
1408950000,101.54,45.17,191.16,590.57,334.02
1409036400,100.889,45.005,192.99,588.12,341.83
1409122800,102.13,44.87,192.25,583.0,343.18
1409209200,102.25,44.88,192.0,580.32,340.02
1409295600,102.5,45.43,192.3,582.36,339.04
1409641200,103.3,45.09,191.56,588.63,342.38
1409727600,98.94,44.96,191.95,589.52,339.0
1409814000,98.12,45.26,190.68,593.14,345.95
1409900400,98.97,45.91,191.2,597.78,346.38
1410159600,98.36,46.47,190.14,601.63,342.34
1410246000,97.99,46.76,189.99,591.97,329.75
1410332400,101.0,46.84,191.54,593.42,331.33
1410418800,101.43,47.0,191.72,591.11,330.52
1410505200,101.66,46.695,191.28,584.9,331.19
1410764400,101.63,46.24,191.81,581.64,323.89
1410850800,100.86,46.76,192.96,588.78,327.76
1410937200,101.58,46.52,192.8,593.29,324.0
1411023600,101.79,46.68,193.75,597.27,325.0
